"strategy_id","variant","phase","role","gate","condition_id","condition_key","independence_lineage","rationale"
"FAILED_AUCTION_RECLAIM","BOTH","CONTEXT","ENVIRONMENT","CONTEXT_INPUT","CD-G04-023","volatility_state","VOLATILITY:STATE","市場環境を記録しvariant適用範囲を決める。calendar未接続値はUNKNOWNを許容"
"FAILED_AUCTION_RECLAIM","BOTH","CONTEXT","ENVIRONMENT","CONTEXT_INPUT","CD-G04-024","tradeability_state","LIQUIDITY:STATE","市場環境を記録しvariant適用範囲を決める。calendar未接続値はUNKNOWNを許容"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-001","position_is_open","POSITION:position_is_open","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-002","side_matches_strategy","POSITION:side_matches_strategy","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-003","entry_fill_confirmed","POSITION:entry_fill_confirmed","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-004","holding_time_within_limit","POSITION:holding_time_within_limit","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-005","expected_reaction_deadline_clear","POSITION:expected_reaction_deadline_clear","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-006","unrealized_pnl_state","POSITION:unrealized_pnl_state","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-007","mae_within_limit","POSITION:mae_within_limit","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-008","mfe_state","POSITION:mfe_state","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-009","price_progress_supports_thesis","POSITION:price_progress_supports_thesis","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-010","order_flow_supports_thesis","POSITION:order_flow_supports_thesis","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-013","contradiction_below_limit","POSITION:contradiction_below_limit","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-014","invalidation_absent","POSITION:invalidation_absent","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-015","add_size_eligible","POSITION:add_size_eligible","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-016","reduce_size_required","POSITION:reduce_size_required","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-017","exit_required","POSITION:exit_required","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-018","reverse_candidate","POSITION:reverse_candidate","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-019","trailing_invalidation_updated","POSITION:trailing_invalidation_updated","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-020","remaining_risk_within_limit","POSITION:remaining_risk_within_limit","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-021","competing_strategy_dominant","POSITION:competing_strategy_dominant","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-022","satisfaction_tier_not_downgraded","POSITION:satisfaction_tier_not_downgraded","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-023","post_entry_data_fresh","POSITION:post_entry_data_fresh","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","POSITION","POSITION","MANAGE","CD-G15-024","flat_confirmation_received","POSITION:flat_confirmation_received","entry後Hookごとに追加・縮小・決済・反転を再判定"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-001","depth_book_synced","QUALITY:depth_book_synced","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-002","depth_sequence_contiguous","QUALITY:depth_sequence_contiguous","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-003","depth_snapshot_applied","QUALITY:depth_snapshot_applied","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-004","depth_event_fresh","QUALITY:depth_event_fresh","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-005","trade_event_fresh","QUALITY:trade_event_fresh","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-009","exchange_clock_aligned","QUALITY:exchange_clock_aligned","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-010","receive_clock_monotonic","QUALITY:receive_clock_monotonic","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-011","event_order_monotonic","QUALITY:event_order_monotonic","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-012","schema_version_known","QUALITY:schema_version_known","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-013","symbol_mapping_valid","QUALITY:symbol_mapping_valid","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-014","tick_size_valid","QUALITY:tick_size_valid","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-016","duplicate_event_absent","QUALITY:duplicate_event_absent","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-017","trade_gap_absent","QUALITY:trade_gap_absent","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-018","depth_gap_absent","QUALITY:depth_gap_absent","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-019","persistence_confirmed","QUALITY:persistence_confirmed","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-020","market_state_atomic","QUALITY:market_state_atomic","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-021","cross_source_time_aligned","QUALITY:cross_source_time_aligned","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-022","source_reconnect_stable","QUALITY:source_reconnect_stable","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-023","resync_cooldown_elapsed","QUALITY:resync_cooldown_elapsed","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-025","aggregation_limit_disclosed","QUALITY:aggregation_limit_disclosed","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-026","future_leakage_absent","QUALITY:future_leakage_absent","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-027","window_complete","QUALITY:window_complete","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_EVAL","QUALITY","HARD_ALL","CD-G01-028","baseline_sample_sufficient","QUALITY:baseline_sample_sufficient","欠損・gap・stale・future leakageをsupport条件で相殺せず発注評価を止める"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-001","hfm_symbol_tradeable","EXECUTION_RISK:hfm_symbol_tradeable","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-002","execution_hfm_quote_fresh","EXECUTION_RISK:execution_hfm_quote_fresh","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-003","hfm_spread_within_limit","EXECUTION_RISK:hfm_spread_within_limit","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-004","hfm_basis_within_limit","EXECUTION_RISK:hfm_basis_within_limit","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-005","execution_latency_within_limit","EXECUTION_RISK:execution_latency_within_limit","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-006","expected_slippage_within_limit","EXECUTION_RISK:expected_slippage_within_limit","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-007","expected_cost_within_limit","EXECUTION_RISK:expected_cost_within_limit","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-008","risk_reward_above_floor","EXECUTION_RISK:risk_reward_above_floor","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-009","invalidation_distance_valid","EXECUTION_RISK:invalidation_distance_valid","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-010","risk_budget_available","EXECUTION_RISK:risk_budget_available","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-011","position_cap_available","EXECUTION_RISK:position_cap_available","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-012","margin_available","EXECUTION_RISK:margin_available","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-013","broker_volume_step_valid","EXECUTION_RISK:broker_volume_step_valid","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-014","broker_min_volume_met","EXECUTION_RISK:broker_min_volume_met","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-015","broker_max_volume_not_exceeded","EXECUTION_RISK:broker_max_volume_not_exceeded","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-016","broker_stop_distance_valid","EXECUTION_RISK:broker_stop_distance_valid","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-017","duplicate_intent_absent","EXECUTION_RISK:duplicate_intent_absent","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-018","outstanding_order_conflict_absent","EXECUTION_RISK:outstanding_order_conflict_absent","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-019","idempotency_key_available","EXECUTION_RISK:idempotency_key_available","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-020","execution_mode_allowed","EXECUTION_RISK:execution_mode_allowed","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-021","daily_loss_limit_clear","EXECUTION_RISK:daily_loss_limit_clear","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-022","drawdown_limit_clear","EXECUTION_RISK:drawdown_limit_clear","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-023","cooldown_elapsed","EXECUTION_RISK:cooldown_elapsed","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-024","max_order_rate_clear","EXECUTION_RISK:max_order_rate_clear","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-025","recent_reject_rate_acceptable","EXECUTION_RISK:recent_reject_rate_acceptable","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-026","recent_fill_rate_acceptable","EXECUTION_RISK:recent_fill_rate_acceptable","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","HARD_ALL","CD-G14-027","emergency_stop_clear","EXECUTION_RISK:emergency_stop_clear","HFM自動発注前のhard gate"
"FAILED_AUCTION_RECLAIM","BOTH","PRE_ORDER","EXECUTION","DERIVED_SUMMARY","CD-G14-028","all_execution_hard_gates_pass","EXECUTION_RISK:all_execution_hard_gates_pass","個別execution gateの集約結果であり独立票ではない"
"FAILED_AUCTION_RECLAIM","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-013","distance_to_session_low","LOCATION:session_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"FAILED_AUCTION_RECLAIM","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-014","relation_to_session_low","LOCATION:session_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"FAILED_AUCTION_RECLAIM","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-017","distance_to_previous_day_low","LOCATION:previous_day_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"FAILED_AUCTION_RECLAIM","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-018","relation_to_previous_day_low","LOCATION:previous_day_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"FAILED_AUCTION_RECLAIM","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-027","distance_to_rolling_5m_low","LOCATION:rolling_5m_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"FAILED_AUCTION_RECLAIM","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-028","relation_to_rolling_5m_low","LOCATION:rolling_5m_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"FAILED_AUCTION_RECLAIM","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-031","distance_to_rolling_15m_low","LOCATION:rolling_15m_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"FAILED_AUCTION_RECLAIM","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-032","relation_to_rolling_15m_low","LOCATION:rolling_15m_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"FAILED_AUCTION_RECLAIM","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-035","distance_to_rolling_1h_low","LOCATION:rolling_1h_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"FAILED_AUCTION_RECLAIM","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-036","relation_to_rolling_1h_low","LOCATION:rolling_1h_low","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"FAILED_AUCTION_RECLAIM","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-045","distance_to_profile_val","LOCATION:profile_val","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"FAILED_AUCTION_RECLAIM","LONG","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-046","relation_to_profile_val","LOCATION:profile_val","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"FAILED_AUCTION_RECLAIM","LONG","ENTRY","DECISION","AT_LEAST_ONE","CD-G09-002","upward_progress_ticks_1s","PRICE_RESPONSE:upward_progress_ticks","反対responseを伴わないreclaimだけでは入らない"
"FAILED_AUCTION_RECLAIM","LONG","ENTRY","DECISION","AT_LEAST_ONE","CD-G09-003","upward_progress_ticks_5s","PRICE_RESPONSE:upward_progress_ticks","反対responseを伴わないreclaimだけでは入らない"
"FAILED_AUCTION_RECLAIM","LONG","ENTRY","DECISION","AT_LEAST_ONE","CD-G16-009","buyers_jump_in","COMPOSITE:AGGRESSION:BUY_ENTRY","反対responseを伴わないreclaimだけでは入らない"
"FAILED_AUCTION_RECLAIM","LONG","ENTRY","DECISION","REQUIRED","CD-G16-025","reclaim_above_reference","COMPOSITE:RECLAIM:ABOVE","reference内reclaimを必須にする"
"FAILED_AUCTION_RECLAIM","LONG","ENTRY","DECISION","AT_LEAST_ONE","CD-G16-040","directional_flow_resumed_up","COMPOSITE:FLOW_CHARACTER:RESUME_UP","反対responseを伴わないreclaimだけでは入らない"
"FAILED_AUCTION_RECLAIM","LONG","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G06-013","queue_imbalance_top5","BOOK_SHAPE:QUEUE_IMBALANCE","反対auction確認。liquidationはcontext票"
"FAILED_AUCTION_RECLAIM","LONG","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G06-014","microprice_top5","BOOK_SHAPE:MICROPRICE","反対auction確認。liquidationはcontext票"
"FAILED_AUCTION_RECLAIM","LONG","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G10-002","trade_delta_5s","DELTA_FOOTPRINT:trade_delta","反対auction確認。liquidationはcontext票"
"FAILED_AUCTION_RECLAIM","LONG","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G10-010","cvd_slope_5s","DELTA_FOOTPRINT:cvd_slope","反対auction確認。liquidationはcontext票"
"FAILED_AUCTION_RECLAIM","LONG","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G10-030","stacked_buy_imbalance_depth_5s","DELTA_FOOTPRINT:stacked_buy_imbalance_depth","反対auction確認。liquidationはcontext票"
"FAILED_AUCTION_RECLAIM","LONG","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G13-022","direction_agreement_1s","CROSS_VENUE:direction_agreement","反対auction確認。liquidationはcontext票"
"FAILED_AUCTION_RECLAIM","LONG","ENTRY","SUPPORTING","AT_LEAST_ONE_INDEPENDENT","CD-G16-047","observed_liquidation_led_downmove","COMPOSITE:LIQUIDATION_LED:DOWN","反対auction確認。liquidationはcontext票"
"FAILED_AUCTION_RECLAIM","LONG","POSITION","INVALIDATION","INVALIDATE_ANY","CD-G16-018","acceptance_below_reference","COMPOSITE:ACCEPTANCE:BELOW","failed extreme側へ再acceptance"
"FAILED_AUCTION_RECLAIM","LONG","POSITION","INVALIDATION","INVALIDATE_ANY","CD-G16-022","downside_breakout_follow_through","COMPOSITE:BREAKOUT:DOWN:FOLLOW_THROUGH","failed extreme側へ再acceptance"
"FAILED_AUCTION_RECLAIM","LONG","POSITION","INVALIDATION","INVALIDATE_ANY","CD-G16-026","reclaim_below_reference","COMPOSITE:RECLAIM:BELOW","failed extreme側へ再acceptance"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","ARMING","INPUT","CD-G08-026","sell_market_volume_1s","TAPE:sell:market_volume","下抜けを期待させた先行attackを記録"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","ARMING","INPUT","CD-G08-027","sell_market_volume_5s","TAPE:sell:market_volume","下抜けを期待させた先行attackを記録"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","ARMING","INPUT","CD-G08-041","sell_trade_rate_1s","TAPE:sell:trade_rate","下抜けを期待させた先行attackを記録"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","ARMING","INPUT","CD-G08-042","sell_trade_rate_5s","TAPE:sell:trade_rate","下抜けを期待させた先行attackを記録"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","ARMING","INPUT","CD-G08-047","sell_side_share_1s","TAPE:sell:side_share","下抜けを期待させた先行attackを記録"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","ARMING","INPUT","CD-G09-006","downward_progress_ticks_1s","PRICE_RESPONSE:downward_progress_ticks","下抜けを期待させた先行attackを記録"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","ARMING","INPUT","CD-G09-007","downward_progress_ticks_5s","PRICE_RESPONSE:downward_progress_ticks","下抜けを期待させた先行attackを記録"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","ARMING","INPUT","CD-G09-022","sell_efficiency_1s","PRICE_RESPONSE:sell_efficiency","下抜けを期待させた先行attackを記録"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","ARMING","INPUT","CD-G09-023","sell_efficiency_5s","PRICE_RESPONSE:sell_efficiency","下抜けを期待させた先行attackを記録"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","ARMING","REQUIRED","CD-G16-020","downside_breakout_attempt","COMPOSITE:BREAKOUT:DOWN:ATTEMPT","外側attemptが無い単なる反発を除外"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","CONTRADICTION","VETO_ANY","CD-G16-018","acceptance_below_reference","COMPOSITE:ACCEPTANCE:BELOW","下方向acceptance再成立"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","CONTRADICTION","VETO_ANY","CD-G16-022","downside_breakout_follow_through","COMPOSITE:BREAKOUT:DOWN:FOLLOW_THROUGH","下方向acceptance再成立"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","CONTRADICTION","VETO_ANY","CD-G16-032","sell_momentum_accelerating","COMPOSITE:MOMENTUM:SELL","下方向acceptance再成立"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","CONTRADICTION","VETO_ANY","CD-G16-037","bid_passive_defense_failed","COMPOSITE:PASSIVE_DEFENSE:BID","下方向acceptance再成立"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","CONTRADICTION","VETO_ANY","CD-G16-041","directional_flow_resumed_down","COMPOSITE:FLOW_CHARACTER:RESUME_DOWN","下方向acceptance再成立"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","FAILURE","AT_LEAST_ONE","CD-G09-030","sell_no_progress_ratio_1s","PRICE_RESPONSE:sell_no_progress_ratio","attemptがacceptanceを作れなかった証拠"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","FAILURE","AT_LEAST_ONE","CD-G09-031","sell_no_progress_ratio_5s","PRICE_RESPONSE:sell_no_progress_ratio","attemptがacceptanceを作れなかった証拠"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","FAILURE","AT_LEAST_ONE","CD-G16-001","bid_absorption_like_active","COMPOSITE:ABSORPTION:BID","attemptがacceptanceを作れなかった証拠"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","FAILURE","AT_LEAST_ONE","CD-G16-008","seller_fade_active","COMPOSITE:FADE:SELLER","attemptがacceptanceを作れなかった証拠"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","FAILURE","AT_LEAST_ONE","CD-G16-012","trapped_sellers_like","COMPOSITE:TRAPPED_LIKE:SELLER","attemptがacceptanceを作れなかった証拠"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","FAILURE","AT_LEAST_ONE","CD-G16-016","low_rejection_active","COMPOSITE:REJECTION:LOW","attemptがacceptanceを作れなかった証拠"
"FAILED_AUCTION_RECLAIM","LONG","PRE_ENTRY","FAILURE","AT_LEAST_ONE","CD-G16-024","downside_breakout_failure","COMPOSITE:BREAKOUT:DOWN:FAILURE","attemptがacceptanceを作れなかった証拠"
"FAILED_AUCTION_RECLAIM","SHORT","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-011","distance_to_session_high","LOCATION:session_high","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"FAILED_AUCTION_RECLAIM","SHORT","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-012","relation_to_session_high","LOCATION:session_high","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"FAILED_AUCTION_RECLAIM","SHORT","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-015","distance_to_previous_day_high","LOCATION:previous_day_high","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
"FAILED_AUCTION_RECLAIM","SHORT","CONTEXT","LOCATION","BIND_ONE_REFERENCE","CD-G03-016","relation_to_previous_day_high","LOCATION:previous_day_high","Strategy instanceは候補から一つのactive referenceを事前bindingし後付け選択しない"
